# generato da scripts/build_liste_nomi.py — non modificare a mano
Allegro	1
Alleluia	0
Allen	0
Allend	0
Allende	0
Allevato	1
Allevi	1
Alliaga	0
Alliata	0
Alliati	0
Allieri	0
Alliero	0
Allievi	1
Allighi	0
Allighieri	0
Allio	0
Allison	0
Alliston	0
Allocca	0
Allocchi	0
Allocchio	0
Allocchis	0
Allocco	0
Allochis	0
Allodi	0
Allodio	0
Alluigi	0
Allum	0
Almanno	0
Almasi	0
Almasio	0
Almeida	0
Almirante	0
Almiranti	0
Almond	0
Almășan	0
Alo	0
Alo'	0
Alocchi	0
Aloe	0
Aloi	0
Aloia	0
Aloigi	0
Aloise	0
Aloisi	0
Aloisio	0
Aloja	0
Alomar	0
Alon	0
Alonci	0
Alonge	0
Alongi	0
Alonsi	0
Alonso	0
Alonzi	0
Alonzo	0
Alp	0
Alparone	0
Alpert	0
Alpini	0
Alpino	0
Alquati	0
Alsina	0
Alster	0
Alston	0
Altamore	0
Altamura	0
Altana	0
Altavilla	0
Altea	0
Altebrandi	0
Altebrando	0
Altenburg	0
Alter	0
Alteri	1
Alterio	0
Altermann	0
Altero	1
Althaus	0
Altieri	0
Altiero	0
Altiner	0
Altini	0
Altinier	0
Altinio	0
Altino	0
Altmann	0
Altobelli	0
Altobello	0
Altobrandi	0
Altomare	0
Altomari	0
Altoviti	0
Alu	0
Alu'	0
Aluigi	0
Alunni	1
Alunno	1
Alvarado	0
Alvari	0
Alvaro	0
Alverni	0
Alverà	0
Alvini	0
Alvino	0
Alvise	0
Alvisio	0
Alviti	0
Alvito	0
Alyakhnovich	0
Alì	0
Alò	0
Alù	0
Amadei	0
Amadelli	0
Amadeo	0
Amadi	0
Amadini	0
Amadini  Dup	0
Amadio	0
Amador	0
Amadore	0
Amadori	0
Amadu	0
Amaducci	0
Amaduzzi	0
Amalberti	0
Amalberto	0
Amalfi	0
Amalfitani	0
Amalfitano	0
Amanati	0
Amanniti	0
Amantea	0
Amantia	0
Amarante	0
Amarelli	0
Amarello	0
Amari	1
Amarini	0
Amarino	0
Amaro	1
Amati	1
Amato	1
Amatore	0
Amatori	0
Amatruda	0
Amatrude	0
Amatrudi	0
Amatrudo	0
Ambra	0
Ambro	0
Ambrogetti	0
Ambroggio	0
Ambrogi	0
Ambrogio	0
Ambrosecchi	0
Ambrosecchia	0
Ambrosecchio	0
Ambrosetti	0
Ambrosi	0
Ambrosin	0
Ambrosini	0
Ambrosino	0
Ambrosio	0
Ambruoso	0
Ambu	0
Amedali	0
Amedei	0
Ameglio	0
Ameli	0
Amelio	0
Amella	0
Amelli	0
Amellio	0
Amello	0
Amendola	0
Amendolea	0
Amendolia	0
Amenta	0
Ameri	0
Amerini	0
Amerio	0
Amerson	0
Ames	0
Amfitheatrof	0
Amici	1
Amicis	0
Amico	1
Amighetti	0
Amin	0
Aminta	0
Amir	0
Amiranda	0
Amirante	0
Amirata	0
Amirato	0
Amistadi	0
Amitrano	0
Ammanati	0
Ammanato	0
Ammaniti	0
Ammannati	0
Ammannato	0
Ammanniti	0
Ammannito	0
Ammazzalamorte	0
Ammazzalorso	0
Ammirata	1
Ammirati	1
Ammirato	1
Amodei	0
Amodeo	0
Amodio	0
Amone	0
Amoni	0
Amoretti	0
Amoretto	0
Amorini	0
Amorino	0
Amorosi	0
Amoroso	0
Amorusi	0
Amoruso	0
Amos	0
Ampola	0
Amprino	0
Amthor	0
Amundsen	0
Amurri	0
An-lêng	0
An-pêng	0
Anaclerio	0
Anand	0
Anania	0
Anastase	0
Anastasi	0
Anastasia	0
Anastasio	0
Ancaiani	0
Ancarani	0
Ancellotti	0
Ancellotto	0
Ancelotti	0
Anceschi	0
Ancillotti	0
Ancillotto	0
Ancilotti	0
Ancilotto	0
Ancona	0
Anconetani	0
Ancāns	0
Andalore	0
Andaloro	0
Andena	0
Andeni	0
Andenna	0
Anderle	0
Anderlini	0
Anderloni	0
Anders	0
Anderson	0
Andersson	0
Andideri	0
Andidero	0
Andolfi	0
Andolfo	0
Andolina	0
Andoljšek	0
Andone	0
Andrade	0
Andrassy	0
Andrašík	0
Andre	0
Andrea	0
Andreani	0
Andreano	0
Andreasi	0
Andreassen	0
Andreassi	0
Andreatta	0
Andreazza	0
Andreazzi	0
Andreazzini	0
Andreazzo	0
Andreescu	0
Andreetta	0
Andreetti	0
Andrei	1
Andreini	0
Andreis	0
Andrelli	0
Andrello	0
Andrenacci	0
Andreocci	0
Andreoli	0
Andreolo	0
Andreoni	0
Andreotti	0
Andreozzi	0
Andretti	0
Andreucci	0
Andreutti	0
Andreutto	0
Andrews	0
Andrian	0
Andriani	0
Andriano	0
Andrijenko	0
Andriolo	0
Andrisani	0
Andrisano	0
Andriulo	0
Andriuolo	0
Andrjuščenko	0
Andronico	0
Androsienka	0
Andrusiani	0
András	0
Andrásy	0
Andráš	0
Andráši	0
Andrášik	0
Andu	0
Anedda	0
Anelli	1
Anello	1
Anese	0
Anesin	0
Anesini	0
Anfora	1
Anforti	0
Anfossi	0
Anfosso	0
Anfuso	0
Ang	0
Angari	0
Angarone	0
Angaroni	0
Angel	0
Angela	0
Angelelli	0
Angeleri	0
Angeletti	0
Angeli	1
Angelica	0
Angelici	0
Angelico	0
Angelilli	0
Angelillis	0
Angelillo	0
Angelini	0
Angelino	0
Angella	0
Angello	0
Angellotti	0
Angelo	1
Angeloni	0
Angelotti	0
Angelov	0
Angelucci	0
Angersbach	0
Anghel	0
Angioi	0
Angioj	0
Angioletti	0
Angioli	0
Angiolilli	0
Angiolillo	0
Angiolini	0
Angioni	0
Angioy	0
Angiu	0
Angiuli	0
Angiulli	0
Angiullo	0
Angiulo	0
Angius	0
Anglada	0
Anglesio	0
Angonova	0
Angrisani	0
Angrisano	0
Anguiari	0
Anguillara	0
Anichini	0
Anicito	0
Anico	0
Aniello	0
Animuccia	0
Anna	0
Annadurai	0
Annarumma	0
Annecchiarico	0
Annechiarico	0
Annesa	0
Annese	0
Annesi	0
Annibaldi	0
Annibale	0
Annibali	0
Anniballo	0
Annicchiarico	0
Annichiarico	0
Annis	0
Annone	0
Annoni	0
Annovazzi	0
Annunzi	1
Annunziata	1
Annunziato	1
Annunzio	1
Anqi	0
Ansaldi	0
Ansaldo	0
Ansalone	0
Ansaloni	0
Anselmetti	0
Anselmetto	0
Anselmi	0
Anselmini	0
Anselmino	0
Anselmo	0
Ansevini	0
Ansione	0
Ansola	0
Ansolini	0
Ansovini	0
Ansuinelli	0
Ansuini	0
Antacido	0
Antal	0
Antenucci	0
Anthony	0
Antichi	1
Antico	1
Antignani	0
Antignano	0
Antimi	0
Antimo	0
Antina	0
Antini	0
Antino	0
Antinori	0
Antioco	0
Antkiv	0
Antoci	0
Antognazza	0
Antognoni	0
Antola	0
Antolini	0
Antolino	0
Antomari	0
Antona	0
Antonacci	0
Antonaci	0
Antonelli	0
Antonello	0
Antoni	0
Antoniazzi	0
Antoniazzo	0
Antonicelli	0
Antonicello	0
Antoniel	0
Antonina	0
Antonini	0
Antonino	0
Antonio	0
Antoniol	0
Antonioli	0
Antoniolo	0
Antonione	0
Antonioni	0
Antoniotti	0
Antoniotto	0
Antoniozzi	0
Antoniuk	0
Antonov	0
Antonsen	0
Antonucci	0
Antonyuk	0
Antoon	0
Antuono	0
Antuzzi	0
Anzai	0
Anzalone	0
Anzaloni	0
Anzelmetti	0
Anzelmi	0
Anzelmo	0
Anzi	1
Anzil	0
Anzile	0
Anzilotti	0
Anzilutti	0
Anzini	0
Anzivino	0
Anzolin	0
Anzolini	0
Anzovini	0
Anzovino	0
Anzuinelli	0
Anzuini	0
Anzuino	0
Aono	0
Apa	0
Apak	0
Aparecido	0
Aparicio	0
Aparo	0
Ape	1
Apel	0
Apeland	0
Api	1
Apice	1
Apicella	0
Apolito	0
Apolloni	0
Apollonio	0
Aporti	0
Apostoli	1
Apostolica	0
Apostolico	0
Apostolo	1
Apostu	0
Appel	0
Appelgren	0
Appello	1
Appiani	1
Appiano	1
Appice	0
Appierto	0
Appino	0
Appio	0
Appleton	0
Appolito	0
Appolloni	0
Aprea	0
Aprile	1
Aprili	1
Apuzzo	0
Aquarone	0
Aquila	1
Aquilani	0
Aquilano	0
Aquilante	0
Aquilanti	0
Aquili	0
Aquilini	0
Aquilino	0
Aquilotti	0
Aquilotto	0
Aquino	0
Ara	1
Aracri	0
Aradori	0
Aragni	0
Aragno	0
Aragona	0
Aragonese	0
Arai	1
Arakawa	0
Araldi	0
Araldo	0
Aramini	0
Aramino	0
Aramu	0
Aran	0
Arana	0
Aranci	0
Arancio	0
Aranda	0
Arangi	0
Arangio	0
Arani	0
Arano	1
Aranđelović	0
Arat	0
Arata	1
Araújo	0
Arba	0
Arbi	0
Arbib	0
Arbizzani	0
Arbizzi	0
Arbizzoni	0
Arbore	0
Arboreto	0
Arbucci	0
Arca	0
Arcaini	0
Arcangeli	0
Arcangelo	0
Arcano	0
Arcari	0
Arcaro	0
Arcel	0
Arcelli	0
Arcellone	0
Arcelloni	0
Arceneaux	0
Arcere	0
Arceri	0
Arcesi	0
Archambault	0
Archer	0
Archetti	0
Archi	1
Archibugi	0
Archieri	0
Archinti	0
Arcidiaco	0
Arcidiacono	0
Arciere	0
Arcieri	0
Arciniega	0
Arciprete	0
Arcipreti	0
Arconati	0
Arconati Visconti	0
Arcudi	0
Arcuri	0
Arcuria	0
Arcuro	0
Ardelean	0
Ardeleanu	0
Ardemagni	0
Ardemani	0
Ardemanni	0
Arden	0
Ardenghi	0
Ardengo	0
Ardesi	0
Ardigo	0
Ardimenti	0
Ardinghi	0
Ardini	0
Ardino	0
Ardissino	0
Arditi	0
Ardito	0
Ardizi	0
Ardizio	0
Ardizzi	0
Ardizzon	0
Ardizzone	0
Ardizzoni	0
Ardolino	0
Ardovini	0
Ardovino	0
Ardu	0
Arduini	0
Arduino	0
Are	0
Arena	0
Arendt	0
Arenella	0
Areni	0
Arenzi	0
Aresi	0
Aresti	0
Aresu	0
Aretusi	0
Arezzini	0
Arezzo	0
Argazzi	0
Argenio	0
Argentero	0
Argenti	1
Argentieri	0
Argentiero	0
Argento	1
Argeri	0
Argerio	0
Argetoianu	0
Argeșanu	0
Argiolas	0
Argiro	0
Argiro'	0
Argirò	0
Argurio	0
Ariani	0
Ariatti	0
Arici	0
Arico	0
Arico'	0
Aricò	0
Ariente	0
Arienti	0
Arienzi	0
Arienzo	0
Arieta	0
Arietta	0
Ariga	0
Arigliano	0
Arimura	0
Arini	0
Arino	1
Arioldi	0
Arioldo	0
Arioli	0
Ariolo	0
Ariosta	0
Ariosti	0
Ariosto	0
Ariotti	0
Arisaka	0
Arisci	0
Ariu	0
Arixi	0
Ariyoshi	0
Arlati	0
Arlauskas	0
Arlotta	0
Arlotti	0
Arlotto	0
Armagni	0
Armaioli	0
Armandi	0
Armandini	0
Armandino	0
Armando	1
Armani	0
Armanini	0
Armanni	0
Armanno	0
Armano	1
Armaroli	0
Armarolo	0
Armas	0
Armelli	0
Armellin	0
Armellini	0
Armellon	0
Armelloni	0
Armenante	0
Armeni	0
Armenio	0
Armenise	0
Armentano	0
Armenti	0
Armento	0
Armienti	0
